motor_id;timestamp;rotacao_rpm;vibracao_mm_s;temperatura_c;corrente_a;falha
19;2026-01-01 19:09:00;1790,33;3,069;97,73;17,09;2
19;2026-01-01 19:10:00;1809,27;3,457;96,28;17,03;2
19;2026-01-01 19:11:00;1849,21;3,189;93,28;17,46;2
19;2026-01-01 19:12:00;1744,35;3,396;95,28;15,67;2
19;2026-01-01 19:13:00;1843,61;3,96;96,88;17,28;2
19;2026-01-01 19:14:00;1792,94;2,795;99,54;17,25;2
19;2026-01-01 19:15:00;1798,7;2,862;99,13;16,56;2
19;2026-01-01 19:16:00;1771,7;2,37;101,71;16,71;2
19;2026-01-01 19:17:00;1756,6;2,569;98,74;16,61;2
19;2026-01-01 19:18:00;1807,6;2,705;105,4;16,87;2
19;2026-01-01 19:19:00;1787,42;3,129;102,13;17,55;2
19;2026-01-01 19:20:00;1781,21;2,896;97,56;16,84;2
19;2026-01-01 19:21:00;1774,23;2,763;72,98;14,45;0
19;2026-01-01 19:22:00;1750,26;2,914;72,11;12,89;0
19;2026-01-01 19:23:00;1792,47;2,76;75;12,35;0
19;2026-01-01 19:24:00;1799,32;2,872;74,74;12,87;0
19;2026-01-01 19:25:00;1814,61;3,199;75,04;13,39;0
19;2026-01-01 19:26:00;1804,4;4,429;68,32;13,65;0
19;2026-01-01 19:27:00;1807,52;3,872;71,4;13,72;0
19;2026-01-01 19:28:00;1761,77;3,823;70,87;12,81;0
19;2026-01-01 19:29:00;1819,59;4,052;73,55;13,44;0
19;2026-01-01 19:30:00;1778,97;3,891;70,75;13,28;0
19;2026-01-01 19:31:00;1802,37;4,781;71,77;14,28;0
19;2026-01-01 19:32:00;1762,12;3,855;70,18;13,2;0
19;2026-01-01 19:33:00;1833,93;4,556;73,71;13,76;0
19;2026-01-01 19:34:00;1836,59;5,253;77,85;13,62;0
19;2026-01-01 19:35:00;1778,15;4,387;75,21;14,33;0
19;2026-01-01 19:36:00;1843,51;3,94;75,88;13,8;0
19;2026-01-01 19:37:00;1827,99;4,827;78,39;12,87;0
19;2026-01-01 19:38:00;1858,45;4,893;75,36;14,74;0
19;2026-01-01 19:39:00;1815,79;5,007;74,54;13,63;0
19;2026-01-01 19:40:00;1806,29;4,898;68,94;14,36;0
19;2026-01-01 19:41:00;1750;5,344;75,78;13,73;0
19;2026-01-01 19:42:00;1825,71;5,669;72,09;13,54;0
19;2026-01-01 19:43:00;1765,15;5,191;74,34;13,63;0
19;2026-01-01 19:44:00;1813,01;5,601;75,24;12,41;0
19;2026-01-01 19:45:00;1831,4;5,319;72,83;12,87;0
19;2026-01-01 19:46:00;1811,85;6,539;73,57;13,72;0
19;2026-01-01 19:47:00;1777,49;6,21;69,33;14,54;0
19;2026-01-01 19:48:00;1807,91;6,646;70,45;12,92;0
19;2026-01-01 19:49:00;1786,99;6,325;73,34;13,89;0
19;2026-01-01 19:50:00;1799,68;5,546;68,32;14,12;0
19;2026-01-01 19:51:00;1773,99;5,857;77,45;13,86;0
19;2026-01-01 19:52:00;1805,81;6,515;72,92;13,2;1
19;2026-01-01 19:53:00;1844,61;6,208;74,15;13,67;1
19;2026-01-01 19:54:00;1854,86;6,697;69,5;12,39;1
19;2026-01-01 19:55:00;1731,65;6,441;71,49;14,73;1
19;2026-01-01 19:56:00;1745,01;6,931;72,46;14,89;1
19;2026-01-01 19:57:00;1766,5;7,486;68,26;13,63;1
19;2026-01-01 19:58:00;1763,79;6,261;74,12;13,43;1
19;2026-01-01 19:59:00;1728,5;6,236;76,26;13,7;1
19;2026-01-01 20:00:00;1783,45;6,864;73,24;14,46;1
19;2026-01-01 20:01:00;1806,56;7,042;73,52;13,61;1
19;2026-01-01 20:02:00;1770,61;6,943;72,77;13,08;1
19;2026-01-01 20:03:00;1768,97;7,399;71,21;13,86;1
19;2026-01-01 20:04:00;1827,66;7,202;73,36;13,65;1
19;2026-01-01 20:05:00;1777,19;7,107;73,56;13,61;1
19;2026-01-01 20:06:00;1750,5;7,626;74,66;13,75;1
19;2026-01-01 20:07:00;1801,27;7,926;71,2;13,09;1
19;2026-01-01 20:08:00;1773,44;7,786;73,24;13,06;1
19;2026-01-01 20:09:00;1849,12;8,553;71,93;12,36;1
19;2026-01-01 20:10:00;1793,67;7,748;72,44;13,31;1
19;2026-01-01 20:11:00;1783,95;7,615;74,07;13,24;1
19;2026-01-01 20:12:00;1805,18;8,171;67,72;13,18;1
19;2026-01-01 20:13:00;1781,4;7,45;75,8;14,05;1
19;2026-01-01 20:14:00;1844,7;9,038;74,04;14,53;1
19;2026-01-01 20:15:00;1825,8;9,006;76,57;12,75;1
19;2026-01-01 20:16:00;1758,39;8,96;67,42;14,2;1
19;2026-01-01 20:17:00;1773,55;7,596;75,42;13,14;1
19;2026-01-01 20:18:00;1718,72;8,443;70,77;13,37;1
19;2026-01-01 20:19:00;1821,94;8,688;75,39;13,14;1
19;2026-01-01 20:20:00;1888,04;8,827;75,3;13,02;1
19;2026-01-01 20:21:00;1821,48;9,154;77,81;14,26;1
19;2026-01-01 20:22:00;1752,19;9,399;74,28;13,03;1
19;2026-01-01 20:23:00;1790,97;9,716;68,14;14,33;1
19;2026-01-01 20:24:00;1801,24;9,457;72,01;13,85;1
19;2026-01-01 20:25:00;1840,89;9,192;74,32;13,82;1
19;2026-01-01 20:26:00;1784,89;9,322;73,47;13,03;1
19;2026-01-01 20:27:00;1840,25;9,721;70,55;14,83;1
19;2026-01-01 20:28:00;1757,99;9,043;75,01;13,52;1
19;2026-01-01 20:29:00;1828,64;9,544;79,67;12,98;1
19;2026-01-01 20:30:00;1774,73;10,355;73,54;13,34;1
19;2026-01-01 20:31:00;1687,16;10,06;76,03;13,33;1
19;2026-01-01 20:32:00;1765,58;10,31;74,1;13,44;1
19;2026-01-01 20:33:00;1881;10,095;71,15;13,64;1
19;2026-01-01 20:34:00;1688,53;10,464;69,89;13,35;1
19;2026-01-01 20:35:00;1842,6;10,366;73,85;12,87;1
19;2026-01-01 20:36:00;1852,43;10,998;73,84;12,77;1
19;2026-01-01 20:37:00;1855,51;10,171;72,35;13,55;1
19;2026-01-01 20:38:00;1785,32;10,138;73,4;12,13;1
19;2026-01-01 20:39:00;1770,85;9,827;70,64;14,62;1
19;2026-01-01 20:40:00;1808,84;10,602;73,11;13,34;1
19;2026-01-01 20:41:00;1816,58;11,071;73,35;13,99;1
19;2026-01-01 20:42:00;1724,41;11,297;71,59;13,36;1
19;2026-01-01 20:43:00;1827,27;10,902;70,46;14,31;1
19;2026-01-01 20:44:00;1728,49;11,526;70,06;13,03;1
19;2026-01-01 20:45:00;1803,33;3,115;78,52;14,69;0
19;2026-01-01 20:46:00;1817,91;2,529;70,44;13,52;0
19;2026-01-01 20:47:00;1838,49;3,354;73,67;12,62;0
19;2026-01-01 20:48:00;1759,9;2,758;75,3;13,07;0
19;2026-01-01 20:49:00;1790,66;2,818;76,12;13,63;0
19;2026-01-01 20:50:00;1794,21;3,517;78,4;13,19;0
19;2026-01-01 20:51:00;1817,2;3,519;72,94;14,48;0
19;2026-01-01 20:52:00;1803,33;3,163;76,4;13,15;0
19;2026-01-01 20:53:00;1801,6;2,698;74,43;13,24;0
19;2026-01-01 20:54:00;1763,31;2,559;77,76;13,34;0
19;2026-01-01 20:55:00;1778,88;3,189;75,35;14,02;0
19;2026-01-01 20:56:00;1813,1;3,103;77,89;14,25;0
19;2026-01-01 20:57:00;1796,43;2,861;75,51;13,25;0
19;2026-01-01 20:58:00;1787,47;3,205;75,33;14,45;0
19;2026-01-01 20:59:00;1790,9;3,051;76,22;14,46;0
19;2026-01-01 21:00:00;1819,89;2,782;75,92;14,06;0
19;2026-01-01 21:01:00;1808,96;2,568;80,03;13,52;0
19;2026-01-01 21:02:00;1781,74;2,974;78,62;14,3;0
19;2026-01-01 21:03:00;1845,88;2,851;80,12;13,74;0
19;2026-01-01 21:04:00;1797,38;2,857;76,18;14,38;0
19;2026-01-01 21:05:00;1779,56;2,959;80,83;13,8;0
19;2026-01-01 21:06:00;1778,08;2,995;79,64;13,86;0
19;2026-01-01 21:07:00;1810,29;2,778;84,2;13,44;0
19;2026-01-01 21:08:00;1821,12;3,246;86,23;14,53;0
19;2026-01-01 21:09:00;1829,96;2,862;82,63;14,18;0
19;2026-01-01 21:10:00;1817,99;3,123;83,69;14,82;0
19;2026-01-01 21:11:00;1807,23;2,646;81,36;15,33;0
19;2026-01-01 21:12:00;1771,11;2,794;83,2;14,07;0
19;2026-01-01 21:13:00;1821,04;3,207;81,82;13,69;0
19;2026-01-01 21:14:00;1804,08;2,453;83,26;14,74;0
19;2026-01-01 21:15:00;1816,97;3,504;82,46;15,31;0
19;2026-01-01 21:16:00;1803,24;3,222;84,31;13,96;0
19;2026-01-01 21:17:00;1793,24;3,009;85,04;14,04;0
19;2026-01-01 21:18:00;1795,03;3,199;84,45;14,38;0
19;2026-01-01 21:19:00;1804,74;2,51;85,02;15,57;0
19;2026-01-01 21:20:00;1793,83;3,136;89,14;14,22;0
19;2026-01-01 21:21:00;1760,77;2,314;84,88;15,01;0
19;2026-01-01 21:22:00;1846,54;3,362;87,28;14,61;2
19;2026-01-01 21:23:00;1775,21;2,626;85,15;15,49;2
19;2026-01-01 21:24:00;1751,12;3,316;87,86;15;2
19;2026-01-01 21:25:00;1784,37;2,603;88,63;15,22;2
19;2026-01-01 21:26:00;1768,61;3,01;89,09;14,71;2
19;2026-01-01 21:27:00;1869,42;3,026;88,89;14,3;2
19;2026-01-01 21:28:00;1792,08;3,013;90,11;15,22;2
19;2026-01-01 21:29:00;1820,06;3,226;85,09;15,3;2
19;2026-01-01 21:30:00;1799,79;2,569;85,11;14,56;2
19;2026-01-01 21:31:00;1741,39;2,255;91,21;14,83;2
19;2026-01-01 21:32:00;1822,16;2,707;86,02;15,3;2
19;2026-01-01 21:33:00;1766,81;3,418;89,07;13,94;2
19;2026-01-01 21:34:00;1808,04;2,837;91,91;14,81;2
19;2026-01-01 21:35:00;1759,42;2,739;88,64;15,12;2
19;2026-01-01 21:36:00;1801,16;3,716;88,2;15,03;2
19;2026-01-01 21:37:00;1792,65;2,572;86,92;15,42;2
19;2026-01-01 21:38:00;1790,66;3,361;90,88;13,99;2
19;2026-01-01 21:39:00;1795,49;2,583;90,74;15,21;2
19;2026-01-01 21:40:00;1781,31;2,572;94,63;14,34;2
19;2026-01-01 21:41:00;1737,8;3,337;92,03;15,71;2
19;2026-01-01 21:42:00;1814,92;3,25;94,98;15,1;2
19;2026-01-01 21:43:00;1824,56;2,66;94,36;14,73;2
19;2026-01-01 21:44:00;1803,59;2,167;93,93;14,57;2
19;2026-01-01 21:45:00;1759,06;2,935;89,97;15,73;2
19;2026-01-01 21:46:00;1785,4;2,925;96,07;15,39;2
19;2026-01-01 21:47:00;1801,72;3,763;90,89;15,76;2
19;2026-01-01 21:48:00;1770,43;2,495;92,27;15,28;2
19;2026-01-01 21:49:00;1810,87;2,895;91,71;14,33;2
19;2026-01-01 21:50:00;1818,9;2,948;94,32;16,34;2
19;2026-01-01 21:51:00;1777,85;2,964;92,07;15,85;2
19;2026-01-01 21:52:00;1826,24;2,741;90,11;16,12;2
19;2026-01-01 21:53:00;1782,22;2,788;101,72;14,65;2
19;2026-01-01 21:54:00;1791,61;2,923;91,53;17,25;2
19;2026-01-01 21:55:00;1795,66;3,113;98,43;16,14;2
19;2026-01-01 21:56:00;1825,49;3,349;98;17,16;2
19;2026-01-01 21:57:00;1790,64;3,115;97,17;15,75;2
19;2026-01-01 21:58:00;1829,82;2,77;95,47;15,96;2
19;2026-01-01 21:59:00;1774,76;3,436;92,9;16,03;2
19;2026-01-01 22:00:00;1853,71;3,113;97,13;15,02;2
19;2026-01-01 22:01:00;1761,68;3,104;99,96;16,09;2
19;2026-01-01 22:02:00;1810,29;2,669;98,82;16;2
19;2026-01-01 22:03:00;1786,02;3,464;97,71;15,95;2
19;2026-01-01 22:04:00;1738,11;3,021;101,86;15,82;2
19;2026-01-01 22:05:00;1806,92;3,342;100,02;15,91;2
19;2026-01-01 22:06:00;1811,07;2,835;97,91;16,92;2
19;2026-01-01 22:07:00;1821,75;2,691;100,51;15,75;2
19;2026-01-01 22:08:00;1783,93;2,381;98,76;15,9;2
19;2026-01-01 22:09:00;1799,25;3,032;95,64;16,46;2
19;2026-01-01 22:10:00;1815,96;2,592;105,34;16,34;2
19;2026-01-01 22:11:00;1791,45;2,593;101,3;16,35;2
19;2026-01-01 22:12:00;1782,68;3,34;93,56;16,1;2
19;2026-01-01 22:13:00;1800,59;3,19;102,75;15,51;2
19;2026-01-01 22:14:00;1835,59;2,641;104,04;15,48;2
19;2026-01-01 22:15:00;1782,65;1,905;103,13;16,41;2
19;2026-01-01 22:16:00;1790,86;2,506;104,65;15,93;2
19;2026-01-01 22:17:00;1771,02;3,839;103,03;16,47;2
19;2026-01-01 22:18:00;1799,4;3,039;100,2;16,36;2
19;2026-01-01 22:19:00;1821,95;2,702;103,27;17,24;2
19;2026-01-01 22:20:00;1756,46;3,302;106,15;16,17;2
19;2026-01-01 22:21:00;1789,39;2,711;105,99;16,82;2
19;2026-01-01 22:22:00;1821,42;2,588;100,3;15,73;2
19;2026-01-01 22:23:00;1783,88;3,084;106,97;16,81;2
19;2026-01-01 22:24:00;1780,19;3,029;72,51;13,97;0
19;2026-01-01 22:25:00;1781,63;2,452;73,09;14,15;0
19;2026-01-01 22:26:00;1812,29;2,86;73,58;13,25;0
19;2026-01-01 22:27:00;1799,61;2,563;78,56;14,03;0
19;2026-01-01 22:28:00;1824,06;3,119;69,85;14,4;0
19;2026-01-01 22:29:00;1785,38;2,928;72,51;13,23;0
19;2026-01-01 22:30:00;1798,45;3,407;75,18;13,65;0
19;2026-01-01 22:31:00;1794,05;2,5;73,78;13,79;0
19;2026-01-01 22:32:00;1806,84;3,113;73,73;13,2;0
19;2026-01-01 22:33:00;1756,84;2,741;76,26;13,35;0
19;2026-01-01 22:34:00;1797,15;3,277;70,14;13,19;0
19;2026-01-01 22:35:00;1807,46;2,11;72,28;13,65;0
19;2026-01-01 22:36:00;1715,73;3,475;80,66;13,11;0
19;2026-01-01 22:37:00;1782,5;3,349;71,28;12,92;0
19;2026-01-01 22:38:00;1795,72;3,058;74,21;14,65;0
19;2026-01-01 22:39:00;1808,55;3,629;72,7;13,82;0
19;2026-01-01 22:40:00;1829,48;2,794;69,04;12,88;0
19;2026-01-01 22:41:00;1852,69;3,552;71,18;12,79;0
19;2026-01-01 22:42:00;1800,57;3,272;71,22;12,11;0
19;2026-01-01 22:43:00;1812,47;2,914;76,09;12,92;0
19;2026-01-01 22:44:00;1791,59;3,63;71,48;12,75;0
19;2026-01-01 22:45:00;1815,3;3,131;76,77;13,49;0
19;2026-01-01 22:46:00;1793,5;2,876;71,86;13,37;0
19;2026-01-01 22:47:00;1846,27;3,326;74,91;12,69;0
19;2026-01-01 22:48:00;1833,15;2,842;74,5;13,99;0
19;2026-01-01 22:49:00;1800,74;2,551;73,71;12,7;0
19;2026-01-01 22:50:00;1787,85;3,137;75,78;13,97;0
19;2026-01-01 22:51:00;1801,42;3,113;74,1;12,93;0
19;2026-01-01 22:52:00;1785,87;3,024;75,51;14,06;0
19;2026-01-01 22:53:00;1801,63;2,979;69,72;13,07;0
19;2026-01-01 22:54:00;1767,57;2,791;70,53;13,06;0
19;2026-01-01 22:55:00;1832,35;2,67;72,05;14,26;0
19;2026-01-01 22:56:00;1782,23;3,409;70,72;12,8;0
19;2026-01-01 22:57:00;1813,09;3,058;74,3;14,2;0
19;2026-01-01 22:58:00;1740,02;3,028;73,64;13,31;0
19;2026-01-01 22:59:00;1776,19;2,433;77,56;13;0
19;2026-01-01 23:00:00;1841,5;3,306;75,48;13,57;0
19;2026-01-01 23:01:00;1806,71;2,721;72,06;13,77;0
19;2026-01-01 23:02:00;1838,16;2,788;73,97;12,84;0
19;2026-01-01 23:03:00;1795,76;3,225;75,75;13,48;0
19;2026-01-01 23:04:00;1788,75;2,707;75,34;13,68;0
19;2026-01-01 23:05:00;1821,28;2,991;73,95;12,84;0
19;2026-01-01 23:06:00;1800,87;3,039;71,28;13,97;0
19;2026-01-01 23:07:00;1793,4;3,074;73,6;13,95;0
19;2026-01-01 23:08:00;1840,33;3,051;71,01;13,68;0
19;2026-01-01 23:09:00;1839,12;3,118;75,5;13,68;0
19;2026-01-01 23:10:00;1832,74;3,368;75,56;13,57;0
19;2026-01-01 23:11:00;1786,13;3,102;72,11;13,14;0
19;2026-01-01 23:12:00;1715,88;3,604;74,06;13,58;0
19;2026-01-01 23:13:00;1779,99;2,898;74,13;14,51;0
19;2026-01-01 23:14:00;1791,86;2,999;73,82;11,75;0
19;2026-01-01 23:15:00;1775,75;3,9;71,58;12,9;0
19;2026-01-01 23:16:00;1783,97;2,706;71,75;13,03;0
19;2026-01-01 23:17:00;1816,24;2,766;75,35;12,92;0
19;2026-01-01 23:18:00;1765,89;2,861;74,58;12,81;0
19;2026-01-01 23:19:00;1771,4;3,651;75,25;13,58;0
19;2026-01-01 23:20:00;1786,66;3,207;73,88;14,23;0
19;2026-01-01 23:21:00;1795,3;3,337;69,95;13,29;0
19;2026-01-01 23:22:00;1843,67;2,89;73,82;14,47;0
19;2026-01-01 23:23:00;1785,32;2,658;73,39;14,62;0
19;2026-01-01 23:24:00;1831,43;2,608;71,9;14;0
19;2026-01-01 23:25:00;1796,09;2,873;68,9;13,25;0
19;2026-01-01 23:26:00;1809,72;3,408;69,94;12,69;0
19;2026-01-01 23:27:00;1820,12;2,934;71,38;13,62;0
19;2026-01-01 23:28:00;1856,79;3,153;73,35;13,92;0
19;2026-01-01 23:29:00;1777,07;2,201;75,44;13,78;0
19;2026-01-01 23:30:00;1807,42;2,846;77,15;14,48;0
19;2026-01-01 23:31:00;1816,04;2,737;72,23;14,9;0
19;2026-01-01 23:32:00;1764,6;3,091;74,88;14,16;0
19;2026-01-01 23:33:00;1756,5;3,67;74,18;13,54;0
19;2026-01-01 23:34:00;1752,43;3,396;76,26;13,13;0
19;2026-01-01 23:35:00;1745,3;2,807;77,14;13;0
19;2026-01-01 23:36:00;1778,65;2,468;76,77;14,17;0
19;2026-01-01 23:37:00;1814,34;3,163;75,39;13,2;0
19;2026-01-01 23:38:00;1781,74;3,054;73,22;13,23;0
19;2026-01-01 23:39:00;1790,1;3,077;73,76;13,21;0
19;2026-01-01 23:40:00;1786,1;2,779;73,62;13,7;0
19;2026-01-01 23:41:00;1818,27;3,284;72,62;13,1;0
19;2026-01-01 23:42:00;1813,33;2,901;70,58;14,39;0
19;2026-01-01 23:43:00;1804,78;2,484;68,34;12,72;0
19;2026-01-01 23:44:00;1834,3;3,525;69,38;14,36;0
19;2026-01-01 23:45:00;1789,95;3,113;72,73;12,98;0
19;2026-01-01 23:46:00;1811,12;3,476;73,34;12,72;0
19;2026-01-01 23:47:00;1785,88;3,319;74,44;13,73;0
19;2026-01-01 23:48:00;1768,07;3,305;73,58;13,88;0
19;2026-01-01 23:49:00;1809,28;3,906;75,25;13,64;0
19;2026-01-01 23:50:00;1796,72;3,308;73,02;13,64;0
19;2026-01-01 23:51:00;1791,03;2,47;75,88;13,77;0
19;2026-01-01 23:52:00;1803,13;2,595;74,86;13,47;0
19;2026-01-01 23:53:00;1800,9;2,879;71,79;13,02;0
19;2026-01-01 23:54:00;1792,43;2,413;76,46;12,86;0
19;2026-01-01 23:55:00;1747,58;2,502;72,64;13,74;0
19;2026-01-01 23:56:00;1776,53;3,515;73,11;13,81;0
19;2026-01-01 23:57:00;1792,71;3,328;73,34;14,02;0
19;2026-01-01 23:58:00;1801,95;3,319;74,9;13,11;0
19;2026-01-01 23:59:00;1802,07;2,731;77,69;14,16;0
19;2026-01-02 00:00:00;1770,96;2,634;71,28;14,63;0
19;2026-01-02 00:01:00;1788,24;2,876;75,94;13,47;0
19;2026-01-02 00:02:00;1717,35;3,389;77,59;12,6;0
19;2026-01-02 00:03:00;1804,89;2,925;76,74;12,81;0
19;2026-01-02 00:04:00;1819,04;3,299;71,64;13,16;0
19;2026-01-02 00:05:00;1828,05;3,652;76,37;12,3;0
19;2026-01-02 00:06:00;1767,68;2,867;74,03;13,57;0
19;2026-01-02 00:07:00;1769,15;2,536;70,33;13,74;0
19;2026-01-02 00:08:00;1821,65;3,721;70,66;13,7;0
19;2026-01-02 00:09:00;1825,92;3,198;69,98;12,65;0
19;2026-01-02 00:10:00;1788,67;2,628;73,62;12,33;0
19;2026-01-02 00:11:00;1799,9;2,686;73,99;13,92;0
19;2026-01-02 00:12:00;1810,53;3,415;73,6;14,81;0
19;2026-01-02 00:13:00;1763,81;2,911;71,05;14,36;0
19;2026-01-02 00:14:00;1810,41;2,569;70,64;13,49;0
19;2026-01-02 00:15:00;1820,81;2,529;74,19;12,98;0
19;2026-01-02 00:16:00;1790,43;3,285;75,08;13,16;0
19;2026-01-02 00:17:00;1839,5;3,223;73,45;13,81;0
19;2026-01-02 00:18:00;1788,08;3,655;71,15;13,16;0
19;2026-01-02 00:19:00;1753,73;1,983;72,09;13,29;0
19;2026-01-02 00:20:00;1793,65;3,033;74,96;13,47;0
19;2026-01-02 00:21:00;1762,14;2,661;71,41;14,21;0
19;2026-01-02 00:22:00;1807,5;2,416;74,75;14,3;0
19;2026-01-02 00:23:00;1822,94;2,928;72,58;14,38;0
19;2026-01-02 00:24:00;1767,16;3,14;72,83;12,73;0
19;2026-01-02 00:25:00;1815,64;3,406;76,1;13,34;0
19;2026-01-02 00:26:00;1811,55;3,702;73,49;13,75;0
19;2026-01-02 00:27:00;1777,7;2,587;71,44;13,17;0
19;2026-01-02 00:28:00;1791,41;3,095;69,84;13,15;0
19;2026-01-02 00:29:00;1799,53;2,789;68,51;14,44;0
19;2026-01-02 00:30:00;1799,64;2,47;73,61;14,93;0
19;2026-01-02 00:31:00;1786,56;3,468;73,17;12,96;0
19;2026-01-02 00:32:00;1779,27;3,4;77,39;13;0
19;2026-01-02 00:33:00;1765,63;3,136;74,34;12,84;0
19;2026-01-02 00:34:00;1772,48;3,203;74,67;13,32;0
19;2026-01-02 00:35:00;1781,23;2,84;72;14,54;0
19;2026-01-02 00:36:00;1817,01;3,132;71,61;13,1;0
19;2026-01-02 00:37:00;1751,68;3,061;75,21;13,62;0
19;2026-01-02 00:38:00;1793,43;2,898;72,55;14,97;0
19;2026-01-02 00:39:00;1831,64;3,295;71,14;13,75;0
19;2026-01-02 00:40:00;1736,36;2,757;76,72;14,08;0
19;2026-01-02 00:41:00;1804,07;3,409;72,64;13,18;0
19;2026-01-02 00:42:00;1786,19;3,504;71,18;13,35;0
19;2026-01-02 00:43:00;1796,51;3,228;78,34;13,89;0
19;2026-01-02 00:44:00;1793,96;3,052;71,75;14,14;0
19;2026-01-02 00:45:00;1826,9;2,902;72,26;12,62;0
19;2026-01-02 00:46:00;1785,1;2,83;76,68;13,67;0
19;2026-01-02 00:47:00;1789,04;3,134;78,34;13,28;0
19;2026-01-02 00:48:00;1786,23;2,638;73,63;12,53;0
19;2026-01-02 00:49:00;1807,73;2,604;77,52;13,21;0
19;2026-01-02 00:50:00;1787,62;2,62;73,02;13,75;0
19;2026-01-02 00:51:00;1802,27;2,836;71,11;13,6;0
19;2026-01-02 00:52:00;1816,22;2,633;70,71;14,09;0
19;2026-01-02 00:53:00;1792,9;2,522;76,86;13,83;0
19;2026-01-02 00:54:00;1775,04;2,703;74,77;12,96;0
19;2026-01-02 00:55:00;1736,09;2,951;74,12;13,07;0
19;2026-01-02 00:56:00;1829,04;2,874;71,51;14,12;0
19;2026-01-02 00:57:00;1812,41;3,085;72,39;13,92;0
19;2026-01-02 00:58:00;1771,96;3,395;74,43;14,04;0
19;2026-01-02 00:59:00;1790,13;3,102;70,84;13,33;0
20;2026-01-01 00:00:00;1728,71;4,043;66,24;12,43;0
20;2026-01-01 00:01:00;1752,18;4,159;66,02;13,38;0
20;2026-01-01 00:02:00;1718,38;3,656;65,75;13,09;0
20;2026-01-01 00:03:00;1710,34;2,677;70,36;12,72;0
20;2026-01-01 00:04:00;1721,46;2,839;65,7;12,87;0
20;2026-01-01 00:05:00;1750,09;2,889;65,27;12,66;0
20;2026-01-01 00:06:00;1700,75;3,29;61,62;12,27;0
20;2026-01-01 00:07:00;1767,45;4,002;68,81;13,62;0
20;2026-01-01 00:08:00;1759,42;3,179;65,11;12,96;0
20;2026-01-01 00:09:00;1757,99;2,932;65,1;11,74;0
20;2026-01-01 00:10:00;1751,8;3,727;71,01;13,33;0
20;2026-01-01 00:11:00;1743,48;3,043;64,13;13,06;0
20;2026-01-01 00:12:00;1720,92;3,643;63,4;13,21;0
20;2026-01-01 00:13:00;1729,93;3,091;63,43;13,52;0
20;2026-01-01 00:14:00;1729,08;3,601;63,43;12,79;0
20;2026-01-01 00:15:00;1704,66;3,344;65,31;12,97;0
20;2026-01-01 00:16:00;1777,28;3,118;66,88;12,09;0
20;2026-01-01 00:17:00;1710,3;2,665;66,28;12,56;0
20;2026-01-01 00:18:00;1729,12;3,255;69,28;13,44;0
20;2026-01-01 00:19:00;1733,07;2,725;68,22;12,86;0
20;2026-01-01 00:20:00;1749,21;3,384;67,64;12,65;0
20;2026-01-01 00:21:00;1730,15;3,612;67,97;13,04;0
20;2026-01-01 00:22:00;1723,27;3,464;68,58;12,34;0
20;2026-01-01 00:23:00;1765,41;3,218;66,73;12,54;0
20;2026-01-01 00:24:00;1823,17;3,213;71,14;13,35;0
20;2026-01-01 00:25:00;1794,36;3,525;65,47;11,85;0
20;2026-01-01 00:26:00;1743,3;2,992;65,66;12,57;0
20;2026-01-01 00:27:00;1699,22;3,311;64,91;12,94;0
20;2026-01-01 00:28:00;1697,85;2,682;65,04;13,12;0
20;2026-01-01 00:29:00;1765,39;2,943;64,09;12,37;0
20;2026-01-01 00:30:00;1742,51;3,336;64,19;13,18;0
20;2026-01-01 00:31:00;1745,29;2,7;66,62;12,9;0
20;2026-01-01 00:32:00;1748,73;3,315;66,56;13,63;0
20;2026-01-01 00:33:00;1723,94;3,495;65,85;13,27;0
20;2026-01-01 00:34:00;1740,99;2,955;65,01;12,73;0
20;2026-01-01 00:35:00;1754,72;3,371;70,36;13,54;0
20;2026-01-01 00:36:00;1781,78;2,694;70,91;12,9;0
20;2026-01-01 00:37:00;1782,84;3,416;68,87;13,13;0
20;2026-01-01 00:38:00;1759,41;3,051;67,89;12,54;0
20;2026-01-01 00:39:00;1729,65;2,848;70,92;12,32;0
20;2026-01-01 00:40:00;1746,39;3,09;67,92;11,97;0
20;2026-01-01 00:41:00;1772,07;2,759;63,71;12,55;0
20;2026-01-01 00:42:00;1788,26;3,542;64,69;12,88;0
20;2026-01-01 00:43:00;1774,05;3,286;67,37;12,52;0
20;2026-01-01 00:44:00;1728,33;3,65;68,81;13,03;0
20;2026-01-01 00:45:00;1770,75;2,512;70,47;12,77;0
20;2026-01-01 00:46:00;1726,7;3,593;70,41;12,88;0
20;2026-01-01 00:47:00;1768,46;2,58;69,47;13,6;0
20;2026-01-01 00:48:00;1773,73;3,213;69,77;13,75;0
20;2026-01-01 00:49:00;1762,06;4,193;66,39;12;0
20;2026-01-01 00:50:00;1727,29;2,597;66,27;12,2;0
20;2026-01-01 00:51:00;1714,92;3,235;66,1;12,98;0
20;2026-01-01 00:52:00;1733,62;2,812;67,41;12,64;0
20;2026-01-01 00:53:00;1756,5;2,999;69,19;11,99;0
20;2026-01-01 00:54:00;1721,05;2,834;75,26;13,11;0
20;2026-01-01 00:55:00;1696,86;2,17;66,23;12,22;0
20;2026-01-01 00:56:00;1777,58;3,44;65,68;13,27;0
20;2026-01-01 00:57:00;1709,56;3,242;68,92;13,46;0
20;2026-01-01 00:58:00;1746,61;2,858;66,22;13,56;0
20;2026-01-01 00:59:00;1750,75;3,735;70,55;12,45;0
